3600,15258.93062,13196.88434,1513.33509,856.31973,7345.08737,1229.18252,3803.19668,2274.96829
7200,14612.37191,12698.90085,1450.51719,835.28928,6920.23328,1188.77796,3646.51786,2245.20521
10800,14109.05016,12364.2303,1446.7684,827.32069,6676.1897,1162.20718,3525.74603,2222.29089
14400,14008.35367,12259.06134,1438.85179,816.29132,6624.29262,1143.4932,3448.14072,2201.26405
18000,14398.3975,12588.24363,1430.869,834.48561,6833.01662,1159.90163,3504.74924,2219.62631
21600,14983.64143,12992.92131,1525.71886,877.03943,7231.58117,1203.96153,3654.40467,2253.96304
25200,15260.58787,13183.06527,1578.61403,898.30179,7356.58022,1225.5993,3678.1021,2257.39746
28800,16035.2064,14051.93783,1716.7806,932.49955,7661.48017,1271.01575,3908.31616,2307.98219
32400,17388.88688,15234.91309,1841.80924,985.97122,8252.37024,1328.42205,4238.16137,2401.83736
36000,18893.02911,16478.79861,2027.2165,1049.05796,8947.59532,1402.97212,4612.08173,2498.36971
39600,20357.33272,17546.97005,2158.52392,1100.16337,9617.95517,1475.57973,4960.90164,2604.3051
43200,21742.1992,18504.0806,2294.14699,1146.19838,10261.76949,1544.94465,5266.46864,2692.70233
46800,22880.70355,19355.02719,2411.23713,1190.15895,10832.78332,1620.08962,5519.29263,2772.77759
50400,23727.80941,19754.30287,2475.49815,1228.54753,11332.22368,1683.33165,5672.97303,2812.30426
54000,24133.86904,19826.18161,2493.82867,1257.93278,11638.4608,1727.5471,5715.90881,2771.03504
57600,24365.07533,19820.36276,2464.45518,1280.56712,11791.19342,1769.34956,5711.44359,2648.68049
61200,24310.72691,19590.06376,2444.43012,1278.93423,11851.61272,1765.44059,5603.9669,2509.6186
64800,23870.15412,19207.68942,2341.45108,1265.65858,11690.3822,1735.4097,5448.12733,2436.48202
68400,22911.00251,18636.96814,2250.52886,1230.09556,11288.2126,1665.65899,5243.37635,2370.76645
72000,21938.4083,18223.32377,2230.05518,1189.16564,10892.87427,1602.47955,5147.01803,2343.53566
75600,21043.19411,17546.08466,2119.47271,1150.94747,10463.18262,1548.95731,5010.84862,2323.33664
79200,19493.26183,16403.57214,1973.45648,1082.58315,9701.37379,1444.78875,4700.97911,2246.47457
82800,17871.3494,15205.2059,1823.75868,998.6378,8901.05192,1345.422,4379.9769,2183.86337
86400,16514.16212,14108.76561,1674.6836,936.00593,8147.92413,1263.76963,4065.42337,2152.31998
