3600,13234.03,12286.58,756.83,4066.32,6800.86,1457.72,3426.2,1076.26
7200,12963.37,11892.99,739.41,4035.62,6604.81,1382.94,3332.63,1049.21
10800,12907.18,11812.15,735.46,4028.22,6558.75,1357.15,3289.8,1040.12
14400,13142.92,12138.06,747.76,4037.28,6713.68,1395.46,3328.67,1048.31
18000,13452.37,12705.15,773.38,4089.48,7049.73,1487.48,3441.34,1083.99
21600,13580.97,13051.67,786.89,4105.28,7252.16,1557.94,3487.2,1116.47
25200,14138.87,13821.99,826.83,4126.01,7417.44,1634.17,3657.58,1156.77
28800,14992.38,14926.62,876.45,4190.34,7601.99,1756.4,3909.13,1218.15
32400,16005.63,16238.9,932.57,4256.71,7742.06,1885.3,4217.66,1281.07
36000,16856.88,17588.37,999.97,4388.34,7903.68,2017.02,4460.06,1361.03
39600,17271.3,18730.28,1051.18,4483.37,8035.86,2121.5,4681.19,1422.59
43200,17229.95,19764.53,1078.91,4585.89,8251.95,2217.82,4909.28,1473.61
46800,16907.48,20469.62,1101.03,4668.83,8586.32,2263.81,5061.49,1509.29
50400,16788.25,21092.59,1140.96,4732.41,9004.72,2266.87,5130.44,1528.85
54000,16725.66,21345.52,1154.79,4763.21,9316.14,2299.3,5074.71,1543.25
57600,16661.79,21181.41,1114.59,4765.44,9520.95,2268.5,4976.97,1575.35
61200,16386.96,20459.61,1062.84,4732.99,9491.12,2219.29,4748.49,1584.44
64800,16014.66,19300.9,1018.55,4678.46,9223.41,2163.25,4529.83,1552.98
68400,15810.52,18399.14,990.8,4602.44,9026.14,2084.6,4440.97,1475.95
72000,15408.06,17541.71,959.22,4539.33,8745.39,2011.67,4317.83,1428.15
75600,14677.12,16310.42,894.14,4417.13,8232.74,1854.41,4081.98,1344.23
79200,13831.87,15037.37,834.02,4301.09,7614.97,1681.43,3812.65,1252.46
82800,13049.27,13857.83,789.27,4216.69,7050.03,1548.4,3554.74,1185.44
86400,12507.1,12967.02,754.72,4139.54,6662.3,1484.28,3353.42,1129.19
90000,12164.41,12375.1,732.02,4089.21,6402.39,1413.83,3228.91,1097.56
93600,12011.27,12008.34,718.96,4052.3,6271.86,1383.73,3148.18,1076.01
97200,12070.46,11892.59,716.5,4025.18,6290.59,1387.81,3112.98,1068.94
100800,12425.12,12214.29,730.59,4043.03,6476.34,1406.03,3168.15,1085.49
104400,12830.44,12773.9,761.67,4077.36,6802.04,1476.27,3277.49,1122.96
108000,13023.86,13229.87,781.16,4084.13,7009.95,1539.31,3324.94,1146.56
111600,13748.88,14191.57,825.88,4153.26,7339.87,1616.35,3517.87,1196.94
115200,14848.89,15336.38,896.53,4263.27,7839.5,1782.02,3831.64,1271.79
118800,15945.48,16768.22,972.64,4371.4,8460.08,1953.78,4162.03,1357.89
122400,16729.57,18145.65,1045.48,4512.19,9196.61,2101.43,4486.73,1449.92
126000,17698.27,19541.87,1117.86,4643.91,9848.19,2235.52,4734.43,1548.35
129600,18500.41,20696.95,1185.58,4773,10355.17,2366.82,4873.16,1646.86
133200,18723.85,21631.5,1233.72,4844.33,10691.95,2452.33,4901.98,1717.7
