300,27.222493194899,27.2224931947176,27.2224931951728,27.2224931948353,27.2224931947621,27.2224931948534,27.2224931948561,27.2224931948353
600,26.4573570045283,26.4573570045522,26.4573570045455,26.4573570045452,26.4573570045414,26.4573570045431,26.4573570045462,26.4573570045452
900,26.4573569941629,26.4573569994891,26.4573569989315,26.457356997497,26.4573569998308,26.4573569999251,26.4573570007563,26.457356997497
1200,26.4573570067313,26.457357005994,26.4573570059635,26.4573570066144,26.4573570062422,26.4573570077653,26.4573570082654,26.4573570066144
1500,26.4573569723236,26.4573569756418,26.4573570014461,26.4573569745623,26.4573569771678,26.4573569777393,26.45735698134,26.4573569745623
1800,26.4573569802258,26.4573569376372,26.4573570485328,26.4573569798298,26.4573569506334,26.4573569520763,26.4573569562132,26.4573569798298
2100,26.457357004465,26.4573570043713,26.4573570046701,26.4573570044109,26.4573570044352,26.4573570046359,26.4573570045571,26.4573570044109
2400,26.4573569967664,26.4573570124699,26.457357003641,26.4573570090064,26.4573570097545,26.4573569992123,26.4573570099645,26.4573570090064
2700,26.4573569870345,26.4573569854787,26.4573570033849,26.4573569846336,26.4573569832402,26.4573569862412,26.4573569851438,26.4573569846336
3000,26.4573569236491,26.4573569232444,26.4573570047331,26.4573569345669,26.4573569324113,26.45735695873,26.4573569423772,26.4573569345669
3300,26.4573569817719,26.457356982774,26.4573569921897,26.4573569828227,26.4573569827296,26.457356985209,26.4573569837035,26.4573569828227
3600,25.7984819695088,25.7984819692548,25.7984819689353,25.7984819696307,25.7984819695674,25.7984819690404,25.7984819694032,25.7984819696307
3900,25.7984819686835,25.7984819686642,25.7984819687051,25.7984819686835,25.7984819686666,25.7984819686693,25.7984819686655,25.7984819686835
4200,25.213609462588,25.2136094623372,25.2136094762193,25.2136094628613,25.213609462447,25.2136094646684,25.2136094638247,25.2136094628613
4500,25.2136092916466,25.2136092916546,25.2136092916472,25.2136092916311,25.213609291635,25.2136092916216,25.2136092916402,25.2136092916311
4800,25.1561857795669,25.1561857797668,25.1561857800087,25.1561857795743,25.1561857796738,25.1561857797532,25.1561857798127,25.1561857795743
5100,25.1561857791399,25.1561857793733,25.1561857800073,25.1561857792861,25.1561857793727,25.1561857794801,25.1561857794526,25.1561857792861
5400,25.1561857799772,25.15618577998,25.156185779987,25.1561857799792,25.1561857799755,25.1561857799986,25.1561857799896,25.1561857799792
5700,25.1561857799463,25.1561857799838,25.1561857799573,25.1561857799832,25.1561857799947,25.15618577998,25.1561857799917,25.1561857799832
6000,25.1561857799983,25.156185780005,25.1561857799777,25.1561857799857,25.1561857800029,25.1561857800011,25.1561857799906,25.1561857799857
6300,25.1561857799654,25.1561857799639,25.1561857799621,25.1561857799904,25.1561857799733,25.1561857799865,25.1561857799696,25.1561857799904
6600,25.1561857801169,25.1561857797149,25.1561857799355,25.1561857797968,25.1561857798555,25.1561857796785,25.1561857797929,25.1561857797968
6900,25.1561857798265,25.1561857800074,25.1561857798963,25.1561857799898,25.1561857800236,25.1561857799771,25.1561857799935,25.1561857799898
7200,25.0662762394055,25.0662762393433,25.066276239904,25.066276239427,25.0662762394466,25.0662762394645,25.0662762395144,25.066276239427
7500,24.9675151827132,24.9675151827412,24.9675151827397,24.9675151826945,24.9675151827262,24.9675151827062,24.9675151826956,24.9675151826945
7800,24.9675151827137,24.9675151826553,24.9675151827143,24.967515182691,24.9675151826676,24.9675151826594,24.9675151826746,24.967515182691
8100,24.9675151827898,24.9675151826953,24.967515182743,24.9675151827386,24.9675151827134,24.9675151827061,24.9675151827035,24.9675151827386
8400,24.9675151826782,24.9675151826962,24.967515182674,24.9675151826804,24.9675151826822,24.967515182684,24.9675151826671,24.9675151826804
