300,200.000000005102,2379.59999997615,1849.79999998289,1186.79999998854,719.999999985545,1252.09999998842,1007.99999999075,2144.59999998011,1902.18669701845,453.499999988301,622.399999992829,2375.99999997615,409.999999994934,1689.99999997495,213.75000000108,213.749999998981,213.749999999464,417.999999989157,213.749999997912,939.599999990394,213.750000000431,213.7499999987,213.749999998069,79.9999999991308,213.749999999966,213.7500000018,213.749999998053,663.599999993841,6778.9999999302,213.750000003199,580.099999994623,675.599999990732,50.0999999976366,213.749999998924,213.750000032218,857.399999992048,213.749999998609,213.74999999785,213.749999997775,213.749999997681,213.74999999838,1173.49999998913,69.2550000015081,213.749999998081,103.499999999996,213.749999997911,33.7499999993829,1.74999999941092,0.899999999521082,12.5999999993756,5.19999999937713,0.999999999755018,0.649999999593356,25.4999999990352,29.9999999992122,29.9999999990009,29.9999999989962,47.4374999990746,149.999999998112,89.7374999993537,31.76249999913,149.999999997902,137.249999998083,149.999999997919,149.999999997956,149.999999998687,149.999999997896,39.3749999989609,139.912499998091,24.749999999106,149.999999998562,131.999999998365,149.999999998545,149.999999997994,2429.99999997772,2708.5999999751,229.034999998383,646.599999994498,76.5889999998267,7.105427357601e-13,16.666000000191,0.0249999979667513,365.599999997094,3.02952329889195e-08,0.00699999220558884,1.0550000001164,0.420000000287662,115.068999999446,1.61400000001721,359.99999999716,168.492999998947,120.529999999395,4.26900001175533,235.841999998324,386.540999996914,21.9150000002251,0,0.370000000226186,0.0879999993487537,33.0980000001997,1096.29599999031,18.4690000002083,27.3740000002232,86.7349999997431,160.213999999038,49.1070000000851,5.13899999987103,2.89999999985867,3.7517366990869e-08,0
600,199.999999999972,2379.59999999921,1849.79999999941,1186.79999999962,719.999999999953,1252.09999999961,1007.99999999969,2144.59999999931,1654.4801101458,453.499999999781,622.399999999797,2375.99999999921,409.999999999868,1689.9999999994,213.749999999974,213.749999999912,213.749999999914,417.999999999733,213.749999999905,939.5999999997,213.749999999922,213.74999999991,213.749999999907,79.9999999999716,213.749999999924,213.750000000008,213.749999999907,663.599999999802,6778.9999999977,213.749999999953,580.09999999983,675.599999999754,50.0999999999784,213.749999999914,213.749999999924,857.399999999737,213.749999999914,213.749999999906,213.749999999905,213.749999999903,213.74999999991,1173.49999999963,69.2550000000398,213.749999999907,103.499999999954,213.749999999906,33.7499999999644,1.75000000009613,0.900000000925749,12.5999999999671,5.19999999997222,1.00000000153066,0.650000002334449,25.4999999999609,29.999999999962,29.9999999999594,29.9999999999593,47.4374999999566,149.999999999922,89.7374999999506,31.7624999999608,149.99999999992,137.249999999925,149.99999999992,149.99999999992,149.999999999928,149.99999999992,39.374999999957,139.912499999924,24.749999999962,149.999999999928,131.999999999929,149.999999999927,149.999999999921,2429.99999999922,2708.59999999912,219.968999999955,646.599999999812,69.6270000000042,-0,20.6060000000188,0.04899999666864,365.599999999906,1.08446585045385e-09,0.0129999426789741,2.11099999973301,0.839999997290572,131.884999999984,3.13599999990635,359.999999999908,162.920999999974,109.572999999992,7.92500000043644,249.502999999945,373.767999999903,19.923000000019,0,0.703999996344537,0.175999991456155,38.8680000000136,1134.54199999965,16.79000000002,27.6220000000168,78.8500000000012,155.198999999976,51.4060000000098,10.2150000000222,5.01399999997317,1.34150468511507e-09,0
900,200.000014438782,2379.59998795864,1849.79999401568,1186.79999407107,719.999957277324,1252.09999531248,1007.99999593097,2144.59999327299,1406.77356851403,453.499975987791,622.399992622818,2375.9999883449,409.999992706811,1689.99997428925,213.750009236271,213.750003337376,213.750004228304,417.999978077584,213.750001315778,939.599993493218,213.750006178061,213.750002831999,213.750001686093,79.999996482795,213.750005855297,213.750010724938,213.750001756383,663.599996527311,6778.99996632424,213.750013462728,580.099996697841,675.599986768172,50.0999959386475,213.750003596187,213.750036693558,857.399996121919,213.750003215985,213.750001319835,213.750001072507,213.750000857513,213.750002543997,1173.49999543778,69.2550099022657,213.750001695549,103.500004912415,213.750001435061,33.7500012667052,1.75000044908403,0.900000717212188,12.6000005355285,5.20000034311795,1.00000105171898,0.650000907357555,25.5000002296326,30.0000008191337,30.000000267189,30.0000002536781,47.4375008474337,150.000000578399,89.7375025872792,31.7625006311282,150.000000046883,137.250000233986,150.000000089218,150.00000020547,150.000001993177,150.000000044705,39.3750003786015,139.912500320846,24.7500004164093,150.000001738147,132.000000823262,150.000001620669,150.000000288492,2429.99999341428,2708.59999281319,210.903998663097,646.599997741546,62.6639989738308,-0,24.5449990466262,0.0739989813460918,365.599998335495,6.76881324324086e-06,0.0199971453498794,3.16599892986985,1.26099883258467,148.700998794413,4.65699896139237,359.999998347506,157.348998776368,98.6149988997737,11.5810017695996,263.164998552103,360.995998345237,17.9299990600719,0,1.03799880670035,0.264998865393306,44.6389990094078,1172.78799662956,15.1109990663509,27.8689990406034,70.9649989575564,150.183998791425,53.7039989920385,15.2909990659529,7.12799902909484,8.36086826438986e-06,0
1200,200.000000000436,2379.59999999963,1849.79999999982,1186.79999999982,719.999999998726,1252.09999999986,1007.99999999988,2144.59999999979,1159.06393618079,453.49999999928,622.399999999776,2375.99999999964,409.99999999978,1689.99999999922,213.750000000277,213.7500000001,213.750000000127,417.999999999339,213.750000000039,939.599999999802,213.750000000186,213.750000000085,213.75000000005,79.9999999998937,213.750000000176,213.750000000321,213.750000000052,663.599999999894,6778.99999999897,213.750000000405,580.099999999899,675.5999999996,50.0999999998769,213.750000000108,213.750000001117,857.399999999881,213.750000000096,213.750000000039,213.750000000032,213.750000000025,213.750000000076,1173.49999999986,69.2550000003005,213.75000000005,103.500000000148,213.750000000043,33.7500000000379,1.75000000001378,0.900000000022397,12.6000000000159,5.20000000001011,1.00000000003283,0.650000000029074,25.5000000000066,30.0000000000244,30.0000000000077,30.0000000000073,47.4375000000252,150.000000000017,89.7375000000775,31.7625000000187,150.000000000001,137.250000000006,150.000000000002,150.000000000006,150.00000000006,150.000000000001,39.3750000000111,139.912500000009,24.7500000000123,150.000000000052,132.000000000024,150.000000000048,150.000000000008,2429.9999999998,2708.59999999978,201.83899999996,646.599999999931,55.7009999999696,-0,28.4849999999712,0.098999999954143,365.599999999949,2.1156409957257e-10,0.0259999999685415,4.22099999996793,1.6809999999653,165.517999999962,6.17799999996972,359.99999999995,151.776999999963,87.6579999999675,15.2370000000559,276.826999999955,348.22299999995,15.9379999999719,0,1.37199999996429,0.352999999957717,50.4089999999699,1211.03399999989,13.4319999999721,28.1169999999712,63.0799999999692,145.168999999964,56.0029999999696,20.3679999999717,9.24299999997249,2.60769184023957e-10,0
1500,199.999999999974,2379.59999999818,1849.79999999863,1186.79999999913,720.00000000054,1252.09999999909,1007.99999999928,2144.5999999984,911.356349190424,453.499999999689,622.399999999544,2375.99999999818,409.999999999717,1689.99999999852,213.749999999885,213.74999999981,213.749999999822,417.999999999475,213.749999999782,939.599999999309,213.749999999846,213.749999999802,213.749999999787,79.9999999999333,213.74999999983,213.749999999924,213.749999999785,663.599999999541,6778.99999999463,213.749999999891,580.099999999606,675.59999999947,50.0999999999415,213.749999999806,213.750000000012,857.399999999392,213.749999999798,213.749999999781,213.749999999779,213.749999999776,213.749999999793,1173.49999999915,69.2550000001359,213.749999999787,103.499999999889,213.749999999782,33.7499999999183,1.74999999997318,0.900000000015134,12.5999999999239,5.19999999992649,1.00000000005508,0.650000000052889,25.4999999999096,29.9999999999115,29.999999999906,29.9999999999061,47.4374999998994,149.999999999821,89.7374999998813,31.7624999999094,149.999999999814,137.249999999826,149.999999999815,149.999999999816,149.999999999835,149.999999999814,39.3749999999003,139.912499999825,24.7499999999122,149.999999999833,131.999999999836,149.999999999831,149.999999999817,2429.99999999819,2708.59999999798,192.772999999917,646.599999999568,48.7390000000262,-0,32.424000000037,0.123999999743923,365.599999999784,2.48281395442973e-09,0.0329999999136444,5.27600000000493,2.10099999997168,182.333999999925,7.70000000003842,359.999999999788,146.204999999953,76.7010000000059,18.894000001018,290.487999999842,335.449999999807,13.9460000000496,0,1.70599999996107,0.44099999986297,56.1790000000216,1249.2799999991,11.7530000000517,28.3650000000395,55.1950000000223,140.153999999958,58.3020000000201,25.4440000000414,11.3570000000521,3.05107050735387e-09,0
1800,200.000008552173,2379.59998976621,1849.79999412671,1186.79999499804,719.999976562318,1252.0999956688,1007.99999636076,2144.59999330052,663.650788684724,453.499985390206,622.399994846249,2375.99998996039,409.999995203427,1689.99998202579,213.750005266527,213.750001679699,213.750002236517,417.999986211675,213.750000420672,939.59999495701,213.750003440995,213.750001363672,213.750000650427,79.999997766436,213.750003211053,213.750006171698,213.750000686795,663.599997152179,6778.99997073322,213.750007864372,580.099997362986,675.599991274303,50.0999974321071,213.750001822141,213.750022634455,857.399996659616,213.75000157857,213.750000419289,213.750000267753,213.750000134843,213.750001170509,1173.49999584413,69.2550062555516,213.750000654571,103.50000275657,213.750000490144,33.75000062308,1.75000026742331,0.900000543577828,12.6000001933866,5.20000008242119,1.00000084738617,0.650000767612737,25.4999999856374,30.0000003401695,30.0000000015618,29.9999999937683,47.4375003371672,150.000000044298,89.7375013431992,31.762500225426,149.99999971622,137.249999847133,149.999999742328,149.999999813386,150.000000912419,149.999999714417,39.375000058539,139.912499896648,24.7500001015459,150.000000756329,132.000000215409,150.000000684625,149.999999864613,2429.99999302889,2708.59999230487,183.70799910932,646.599997924465,41.7759994625866,1.77635683940025e-13,36.3629994749468,0.147998924302922,365.59999864108,8.17234031558201e-06,0.0399990058149624,6.33199940698347,2.52099923468558,199.14999906884,9.22099954302292,359.999998656739,140.632999219133,65.7439994065759,22.5500027200215,304.149998799844,322.677998752421,11.9539995308461,0,2.0389992023768,0.528998862256127,61.9499994189597,1287.52499628536,10.0739995375859,28.6129994907545,47.3099994520885,135.137999234348,60.6009994221457,30.5199994869139,13.4709995260735,1.00335043384803e-05,0
2100,199.99999999996,2379.59999999769,1849.79999999826,1186.79999999889,720.00000000087,1252.09999999884,1007.99999999909,2144.59999999797,415.947165300423,453.499999999619,622.399999999422,2375.99999999768,409.999999999646,1689.99999999811,213.749999999849,213.749999999761,213.749999999778,417.99999999937,213.749999999725,939.599999999121,213.749999999808,213.749999999752,213.749999999732,79.9999999999073,213.74999999979,213.749999999886,213.749999999729,663.599999999416,6778.99999999314,213.749999999885,580.099999999498,675.599999999341,50.0999999999108,213.749999999757,213.750000000339,857.399999999227,213.749999999747,213.749999999724,213.749999999721,213.749999999717,213.74999999974,1173.49999999892,69.2550000002025,213.749999999731,103.499999999869,213.749999999725,33.7499999998988,1.74999999996398,0.900000000018923,12.5999999999045,5.19999999990747,1.00000000006933,0.650000000068335,25.4999999998859,29.9999999998887,29.9999999998812,29.9999999998813,47.4374999998734,149.999999999773,89.7374999998522,31.7624999998861,149.999999999765,137.24999999978,149.999999999766,149.999999999767,149.999999999792,149.999999999765,39.3749999998741,139.912499999778,24.7499999998893,149.99999999979,131.999999999793,149.999999999788,149.999999999768,2429.99999999771,2708.59999999743,174.641999999912,646.599999999451,34.8130000000434,5.32907051820075e-13,40.3030000000396,0.172999999659962,365.599999999724,3.13473691448962e-09,0.045999999672725,7.3870000000503,2.94099999998087,215.965999999871,10.7420000000659,359.99999999973,135.060999999951,54.7860000000265,26.2060000012736,317.811999999772,309.904999999779,9.9610000000661,0,2.37299999997362,0.616999999855522,67.7200000000163,1325.77099999879,8.39500000006843,28.8610000000483,39.4250000000403,130.122999999956,62.9000000000206,35.5960000000432,15.5850000000593,3.83622023036878e-09,0
2400,200.000000021714,2379.59999980963,1849.79999986407,1186.79999990876,719.999999918071,1252.09999990822,1007.99999992652,2144.59999984198,200.00000123523,453.499999898248,622.399999942099,2375.99999981111,409.999999956536,1689.99999981067,213.750000005879,213.749999988878,213.749999991522,417.999999909326,213.749999982847,939.599999923553,213.749999997262,213.749999987381,213.749999983952,79.9999999908684,213.749999996341,213.750000009858,213.749999984181,663.599999951498,6778.99999944528,213.750000018421,580.099999957632,675.599999919784,50.0999999911879,213.749999989675,213.750000082618,857.399999937232,213.749999988552,213.74999998286,213.749999982113,213.74999998147,213.749999986541,1173.49999991389,69.2550000170662,213.749999983984,103.500000001108,213.749999983211,33.749999994804,1.74999999421549,0.89999999483617,12.5999999940346,5.19999999395383,0.99999999558585,0.649999995251326,25.4999999922476,29.9999999937327,29.9999999920618,29.9999999920198,47.4374999926418,149.999999984921,89.737499995049,31.7624999930396,149.999999983319,137.249999984743,149.999999983447,149.999999983798,149.999999989186,149.999999983313,39.3749999917676,139.912499984828,24.749999992863,149.99999998841,131.999999986877,149.999999988064,149.99999998405,2429.99999982323,2708.59999980267,165.576999991808,646.599999956362,27.8510000019573,1.77635683940025e-13,44.2420000007487,0.198000004023066,365.599999977069,2.36076225235138e-07,0.0530000040305478,8.44200000338711,3.36200000376233,232.781999986856,12.2640000031062,359.999999977482,129.488999994468,43.8290000007794,29.8620000938689,331.473999979583,297.132999982114,7.96900000342237,0,2.70700000381044,0.70600000395938,73.4909999985941,1364.0169999035,6.71600000351477,29.1090000018646,31.5400000016854,125.107999994791,65.1979999992054,40.6720000010125,17.7000000027056,2.88412138615968e-07,0
2700,200.000000080929,2379.59999852838,1849.79999896413,1186.79999930189,719.999918955429,1252.09999930053,1007.99999944003,2144.59999879567,200.000000826552,453.499998704593,622.399999544082,2375.99999854253,409.99999965155,1689.99999810762,213.750000002307,213.749999905302,213.749999921685,417.999998943373,213.749999865911,939.599999410758,213.749999955517,213.749999895794,213.749999873347,79.9999999278241,213.749999950241,213.750000022451,213.749999874879,663.599999630168,6778.99999547617,213.750000063008,580.099999676887,675.599999309439,50.0999999284773,213.749999910297,213.75000028157,857.399999521488,213.749999903247,213.749999865997,213.749999860909,213.749999856488,213.749999890385,1173.49999934364,69.2550000862068,213.749999873565,103.499999992407,213.749999868371,33.7499999580172,1.74999995528398,0.899999959744715,12.5999999536032,5.19999995329352,0.999999965044141,0.649999962704498,25.4999999403903,29.9999999507529,29.9999999389098,29.9999999386088,47.4374999423236,149.99999988361,89.7374999559024,31.7624999457998,149.99999987226,137.249999882877,149.999999873176,149.99999987568,149.999999912712,149.999999872216,39.3749999364811,139.912499883376,24.7499999448173,149.999999907531,131.999999898109,149.999999905206,149.999999877465,2429.99999865361,2708.59999849698,156.511999943137,646.599999668023,20.8880000192711,-1.77635683940025e-13,48.1820000039437,0.223000030805244,365.599999825766,1.79395378552272e-06,0.0590000298461364,9.49800002566153,3.78200002887614,249.598999890879,13.7850000232604,359.99999982891,123.916999961437,32.8720000125403,33.51900071066,345.13499983725,284.359999871368,5.97700002764128,0,3.04100002929049,0.794000030549848,79.2609999865031,1402.26299924383,5.03700002816944,29.3570000145168,23.6550000177178,120.092999963583,67.496999993108,45.7490000053152,19.8140000198759,2.18726370349032e-06,0
3000,199.999999993008,2379.59999986648,1849.79999990045,1186.79999993632,483.025925798009,1252.09999993385,1007.99999994756,2144.59999988389,200.000000025675,453.499999961186,622.399999965585,2375.99999986706,409.999999977041,1689.99999988747,213.749999989142,213.749999985452,213.749999986067,417.999999969006,213.749999983996,939.59999994916,213.74999998735,213.749999985092,213.74999998427,79.9999999987802,213.74999998717,213.749999989937,213.749999984319,663.599999966692,6778.9999996051,213.749999991645,580.09999997135,675.599999957235,50.1000000007013,213.749999985637,213.749999999076,857.399999955872,213.749999985362,213.749999984003,213.74999998382,213.749999983658,213.749999984889,1173.49999993821,69.2549999967286,213.74999998428,103.499999992503,213.749999984089,33.7499999936672,1.74999999474953,0.899999995122041,12.5999999942644,5.19999999454138,0.99999999527401,0.649999996462973,25.4999999933676,29.9999999935886,29.9999999931652,29.9999999931545,47.4374999926565,149.999999986899,89.73749999165,31.7624999933362,149.999999986491,137.249999987326,149.999999986524,149.999999986614,149.999999987954,149.99999998649,39.3749999927388,139.912499987249,24.7499999935533,149.999999987773,131.999999988062,149.999999987682,149.999999986678,2429.99999986858,2708.59999985302,147.445999996473,646.599999968602,13.9250000040275,1.77635683940025e-13,52.1210000018126,0.24699998671431,365.599999984293,1.78114589743927e-07,0.0659999312345443,10.5530000042147,4.20200000449776,266.414999989831,15.306000003946,359.999999984606,118.344999998101,21.915000003558,37.1750000718577,358.796999984672,271.586999989541,3.98500000450578,0,3.37500000452752,0.88200000401918,85.0309999999618,1440.50799992428,3.3580000045301,29.6040000031043,15.7700000039203,115.077999998281,69.7960000008163,50.8250000018863,21.9280000035562,2.16707007894001e-07,0
3300,199.999999999923,2379.5999999718,1849.79999997961,1186.7999999866,234.052614686726,1252.09999998634,1007.99999998912,2144.59999997625,200.000000009587,453.499999981109,622.399999991955,2375.999999972,409.999999994187,1689.99999996855,213.749999998834,213.749999997552,213.749999997769,417.999999984541,213.74999999703,939.599999988986,213.749999998216,213.749999997426,213.749999997128,79.9999999991146,213.749999998147,213.7499999991,213.749999997149,663.59999999295,6778.99999991442,213.749999999634,580.099999993887,675.599999988605,50.099999999236,213.749999997618,213.750000002498,857.399999990772,213.749999997525,213.749999997031,213.749999996963,213.749999996905,213.749999997354,1173.49999998721,69.2550000004957,213.749999997131,103.499999999126,213.749999997062,33.7499999989354,1.74999999902031,0.899999999082509,12.599999998957,5.19999999898088,0.999999999152281,0.649999999122381,25.4999999987326,29.9999999988532,29.9999999986959,29.9999999986919,47.4374999986751,149.999999997506,89.7374999986946,31.7624999987807,149.999999997356,137.249999997545,149.999999997368,149.999999997401,149.999999997893,149.999999997355,39.3749999986281,139.912499997542,24.7499999987942,149.999999997824,131.999999997767,149.999999997793,149.999999997425,2429.99999997328,2708.59999997015,138.380999999234,646.599999993518,6.96300000071219,-1.77635683940025e-13,56.0610000001598,0.272000000791155,365.599999996678,3.57781360094123e-08,0.0730000008052804,11.6080000006598,4.62200000073862,283.230999997605,16.8280000006012,359.999999996741,112.772999999522,10.9570000006672,40.8310000142121,372.458999996601,258.81499999788,1.99200000076841,0,3.70800000074892,0.970000000780328,90.8019999997691,1478.75399998416,1.67900000077201,29.8520000004546,7.88500000070181,110.062999999553,72.0949999999795,55.9010000001617,24.04200000052,4.34425828643725e-08,0
3600,200.000000000104,2379.59999999681,1849.79999999781,1186.79999999851,200.000000004127,1252.09999999852,1007.99999999881,2144.59999999746,200.000000000852,453.499999977066,622.399999998969,2375.99999999685,409.999999999183,1689.99999998608,213.749999999974,213.749999999799,213.749999999831,417.999999992604,213.74999999972,939.599999998722,213.749999999893,213.749999999781,213.749999999736,79.9999999998249,213.749999999884,213.750000000008,213.749999999739,663.599999999213,6778.99999998742,213.750000000072,580.09999999931,675.599999998154,50.0999999998177,213.749999999809,213.750000000365,857.399999998984,213.749999999795,213.749999999721,213.74999999971,213.749999999701,213.74999999977,1173.49999999861,69.25500000015,213.749999999736,103.499999999977,213.749999999725,33.7499999999138,1.74999999990753,0.899999999917675,12.5999999999041,5.1999999999032,0.999999999929475,0.649999999924702,25.499999999876,29.9999999998984,29.9999999998729,29.9999999998723,47.4374999998807,149.999999999758,89.7374999999079,31.7624999998878,149.999999999733,137.249999999756,149.999999999735,149.999999999741,149.999999999818,149.999999999733,39.374999999868,139.912499999757,24.7499999998855,149.999999999807,131.999999999788,149.999999999803,149.999999999744,2429.99999999717,2708.59999999684,129.315999999909,646.599999999299,-3.5527136788005e-13,0,59.9999999999903,0.297000000054872,365.59999999963,3.73514552620691e-09,0.0790000000390617,12.6630000000459,5.04200000005472,300.046999999708,18.3490000000393,359.999999999637,107.200999999935,4.52615722679184e-09,44.4870000014564,386.119999999606,246.041999999771,0,0,4.04200000005581,1.05800000005812,96.5719999999472,1516.99999999827,0,30.1000000000255,0,105.047999999937,74.3939999999734,60.9769999999891,26.1560000000301,0,0
3900,199.999999914338,2379.59999786486,1849.79999846306,1186.79999899469,200.000002093849,1252.09999897272,1007.99999918274,2144.59999820938,200.000000183599,303.236816876566,622.399999395521,2375.99999788505,409.999999553186,1689.9999943211,213.749999855042,213.749999797288,213.749999808842,417.999996732041,213.749999767444,939.599999176484,213.74999982849,213.749999789729,213.749999773397,79.999999935386,213.749999828701,213.749999865276,213.749999773962,663.599999473382,6778.99999281158,213.74999989351,580.099999544389,675.599999032817,50.0999999413027,213.749999800088,213.750000028231,857.399999308285,213.749999794591,213.749999767806,213.749999764134,213.749999760359,213.749999785362,1173.49999903872,69.2549999851483,213.749999773559,103.499999910186,213.749999769469,33.7499999139789,1.74999992459772,0.899999929550974,12.5999999187014,5.19999992137189,0.999999934971636,0.649999932956852,25.4999999025095,29.9999999091866,29.9999998994756,29.9999998992471,47.4374998956375,149.999999807401,89.7374998889259,31.7624999046424,149.999999797964,137.249999811638,149.999999798716,149.999999800882,149.999999829698,149.999999797943,39.3749998939271,139.912499811014,24.7499999065058,149.999999826473,131.999999826148,149.999999824194,149.99999980228,2429.99999798386,2708.59999774649,131.825999950919,646.599999512874,3.5527136788005e-13,0,59.0380000123889,0.272000052536591,365.599999752117,0.000999522256164901,0.072999918987476,13.8700000501979,23.3360000424767,289.85699981669,50.7630000196878,359.999999757011,101.571999976633,3.26092930436062e-06,49.0970010641286,387.859999733111,237.318999861211,2.69617537185241e-06,0,3.70500005712614,0.970000057066711,100.929999976965,1516.99999877223,0.0459997726599593,28.3300000382992,0,105.980999972692,68.1940000046543,67.4860000052518,24.3290000416491,0,0.00299937778755614
