3600,28.4067814215724,28.4067814154738,28.4067814193513,28.4067814215282,28.4067814184636,28.4067814347179,28.406781432216,28.4067814215282
7200,26.4573569903715,26.4573569892571,26.457356988203,26.4573569903805,26.4573569900449,26.4573570033542,26.4573569998143,26.4573569903805
10800,25.1561858107373,25.156185810846,25.156185809159,25.1561858109052,25.1561858114221,25.156185824116,25.1561858208226,25.1561858109052
14400,25.213609536409,25.2136095353506,25.2136095350735,25.2136095370942,25.2136095363238,25.2136095489302,25.2136095434005,25.2136095370942
18000,25.7984820055075,25.7984820056081,25.7984820033839,25.7984820055459,25.7984820058076,25.7984820186675,25.79848201373,25.7984820055459
21600,26.4573570087718,26.4573570055931,26.4573570064338,26.4573570086361,26.4573570081831,26.4573570272113,26.4573570236679,26.4573570086361
25200,26.4573570128255,26.4573570093957,26.457357010149,26.4573570108605,26.4573570114163,26.4573570292412,26.4573570245707,26.4573570108605
28800,28.4067816051099,28.4067816020124,28.4067816011541,28.4067816004978,28.4067816031721,28.4067816199743,28.406781612735,28.4067816004978
32400,28.5177584736419,28.5177584764875,28.5177584702767,28.5177584706299,28.5177584770638,28.5177584954903,28.5177584872997,28.5177584706299
36000,32.4370257391489,32.4370257421168,32.4370257365478,32.4370257375949,32.4370257427519,32.4370257640602,32.4370257560904,32.4370257375949
39600,35.5579486890955,35.5579486999533,35.5579486879283,35.5579486906342,35.5579487013156,35.5579487366025,35.5579487278453,35.5579486906342
43200,39.1479096888927,39.3614943943492,39.0065100703892,38.8592022920586,39.3555971025365,40.1268200589064,39.601925524062,38.8592022920586
46800,41.2046915965857,41.2046916401362,41.2046915712823,41.2046915467343,41.2046916359808,41.2046918477442,41.2046917204423,41.2046915467343
50400,41.9722003499292,41.668664879584,42.3358221381259,42.7146373021526,41.2046916637264,47.4328438761347,43.3202706731069,42.7146373021526
54000,43.3202706554765,43.3202706549392,43.3202706559461,43.3202706605478,43.3202706492424,43.3202707222202,43.3202706790173,43.3202706605478
57600,43.3202706657456,43.3202706657947,43.320270664929,43.3202706681847,43.3202706615222,43.3202707148558,43.3202706840412,43.3202706681847
61200,43.3202704303738,43.3202703966791,43.3202704760724,43.3202705288602,43.320270325727,43.3202713140515,43.3202706702965,43.3202705288602
64800,41.2046916264664,41.2046916648817,41.2046916066908,41.2046915907729,41.2046916464372,41.2046920696146,41.2046918005483,41.2046915907729
68400,40.2233586998965,41.2325566149722,39.5552386731752,38.8592022920575,41.2046916256078,44.8487571518832,42.3686051774009,38.8592022920575
72000,39.1479097976423,39.3614945916343,39.0065101187087,38.8592022793054,39.3555972978812,40.1268205751554,39.6019258181394,38.8592022793054
75600,38.8592022809323,38.8592022915296,38.8592022776155,38.8592022783027,38.8592022927257,38.8592023254796,38.8592023132341,38.8592022783027
79200,33.97753232301,33.9775323304156,33.9775323231404,33.9775323278739,33.9775323320474,33.9775323516434,33.977532347996,33.9775323278739
82800,32.437025733297,32.4370257335733,32.4370257321589,32.4370257364659,32.4370257378101,32.4370257549051,32.437025756748,32.4370257364659
86400,29.3845585008633,29.3845584982881,29.3845584998392,29.3845585033205,29.3845585032122,29.3845585175082,29.3845585203076,29.3845585033205
90000,26.4573570819611,26.4573570304589,26.4573570606861,26.4573570633126,26.4573570446332,26.4573571571787,26.4573571262398,26.4573570633126
93600,25.7984822768904,25.7984822652986,25.7984822581047,25.7984822582162,25.798482267223,25.7984823826465,25.7984823423511,25.7984822582162
97200,25.1561857100321,25.1561857066097,25.1561856932692,25.1561856963069,25.1561857109174,25.1561858149541,25.1561857768333,25.1561856963069
100800,25.1561876739041,25.1561876567166,25.1561876629226,25.1561876750411,25.1561876611539,25.1561877580643,25.1561877304806,25.1561876750411
104400,26.457356672591,26.4573566599848,26.4573566561656,26.4573566776842,26.4573566657987,26.4573567767254,26.4573567534518,26.4573566776842
108000,27.2224925750514,27.2224924984766,27.222492555657,27.2224925695692,27.2224925354712,27.2224926786471,27.2224926789789,27.2224925695692
111600,28.4067793438491,28.4067792702449,28.406779318796,28.4067793267081,28.4067792905906,28.4067794145438,28.4067793711662,28.4067793267081
115200,28.4067816234086,28.4067815863437,28.4067815987811,28.4067816142757,28.4067815970504,28.4067817083669,28.4067816650266,28.4067816142757
118800,29.4405216449335,29.4405216270523,29.4405216294455,29.4405216482319,29.4405216413397,29.4405217687765,29.4405217299331,29.4405216482319
122400,32.4370258266219,32.4370258427911,32.4370258041619,32.4370258267254,32.4370258534964,32.4370260637476,32.4370259986046,32.4370258267254
126000,34.8244717655846,34.8244718308774,34.8244717510742,34.8244717881821,34.8244718273145,34.8244720837268,34.8244719780566,34.8244717881821
129600,38.9167584754261,38.9167586089361,38.9167584237866,38.9167583919985,38.9167586007883,38.9167590532199,38.9167588038922,38.9167583919985
133200,34.8244719057752,41.3858581193907,30.4806325715117,25.9552926617555,41.2046915047249,64.8968943149021,48.771974712481,25.9552926617555
136800,41.5889534998719,43.0722231078755,41.2360302859663,40.8683607770721,41.2046915503649,74.8828867961866,52.4499301119854,40.8683607770721
140400,41.2259558840482,41.2175463246223,41.2360301973051,41.246525498675,41.2046915871513,41.3772480817988,41.2633056752186,41.246525498675
144000,41.2259568125278,41.2175469624909,41.2360315352902,41.2465272689109,41.2046915918794,41.3772570250376,41.2633087137712,41.2465272689109
147600,44.7025662811595,43.3192216432782,46.3597506910539,48.0861780355027,41.2046915848813,69.5891219670019,50.8463162046064,48.0861780355027
151200,41.2259558127136,41.2175462205177,41.2360301308215,41.2465254275384,41.2046915557932,41.3772472238139,41.2633054090071,41.2465254275384
154800,40.3830211275717,40.3830232043552,40.3830197453212,40.3830183348149,40.3830231821874,40.3830312315305,40.3830259555879,40.3830183348149
158400,38.9167584069038,39.3680582881494,38.6179840554374,38.3067259169812,39.355597434828,40.9851751177832,39.8760842030562,38.3067259169812
162000,38.9167568065285,39.3680578884377,38.6179816404635,38.3067226622956,39.3555970407605,40.9851791405979,39.8760852966186,38.3067226622956
165600,33.771305311629,33.7713055688518,33.7713051594148,33.7713050442987,33.771305581173,33.771306503502,33.7713059801044,33.7713050442987
169200,32.4370295736853,32.4370295878123,32.4370295647908,32.4370295967847,32.4370296125843,32.4370297674162,32.43702975358,32.4370295967847
172800,30.0631340801223,30.0631340631993,30.0631340646511,30.0631340893941,30.0631340904501,30.0631342104216,30.0631342024771,30.0631340893941
