300,200.000000030538,2379.59999920272,1849.79999939261,1186.79999961944,282.175957032923,1252.099999599,1007.99999968331,2144.5999992907,200.000001916606,453.499999366771,622.39999980957,2375.99999920371,409.99999988226,1689.99999933288,213.74999996038,213.749999912811,213.749999918779,417.999999723491,213.749999900409,939.599999703053,213.749999932915,213.749999906811,213.749999901054,80.0000000032979,213.749999933773,213.749999980377,213.749999903638,663.599999802041,6778.99999760734,213.749999981198,580.099999830816,675.599999775087,50.1000000146382,213.749999916123,213.750000267668,857.399999735183,213.749999913415,213.749999901764,213.749999900638,213.749999898991,213.749999908483,1173.49999962607,69.2550000292653,213.749999901891,103.499999966647,213.749999902448,33.7499999572292,1.74999997595086,0.900000005558979,12.5999999619947,5.1999999643192,1.00000002604302,0.650000020209421,25.4999999576564,29.9999999602485,29.9999999573792,29.9999999569126,47.4374999548116,149.999999917716,89.7374999535286,31.7624999581317,149.999999915587,137.249999920638,149.999999915716,149.999999916812,149.999999926811,149.999999916001,39.374999954805,139.912499920755,24.7499999592022,149.999999925346,131.999999926338,149.999999923949,149.999999916982,2429.99999919283,2708.59999909727,5.5529056908199e-06,395.964999895238,43.5230000180001,197.008999963472,1.14380451776697e-06,222.600999954805,253.624999944216,73.0570000057358,7.26400003115215,149.999999979346,519.879999852514,1.38742706212724e-06,14.6850000283031,52.7830000146861,178.311999970484,78.1500000047191,92.7210004437585,24.6310000247499,909.79999971786,328.450999918538,729.589999780065,28.1050000235097,1793.49999941286,113.015999991745,5.95700003167134,13.6160000287511,143.137999981646,0.631999961456064,125.48099998756,134.813999984434,454.43299987511,116.799999990472,498.502999860675,5.51800003166865,-11.2944542577793
600,199.999999999992,2379.59999999987,1849.7999999999,1186.79999999994,200.000000000142,1252.09999999994,1007.99999999995,2144.59999999989,200.000000000009,269.96460904447,622.399999999965,2375.99999999987,409.999999999976,1689.99999999991,213.749999999989,213.749999999986,213.749999999987,417.999999999973,213.749999999985,939.59999999995,213.749999999988,213.749999999986,213.749999999985,79.9999999999979,213.749999999988,213.74999999999,213.749999999985,663.599999999968,6778.9999999996,213.749999999991,580.099999999972,675.599999999959,50.099999999999,213.749999999986,213.749999999998,857.399999999957,213.749999999986,213.749999999985,213.749999999984,213.749999999984,213.749999999986,1173.49999999994,69.2549999999972,213.749999999985,103.499999999993,213.749999999985,33.749999999994,1.74999999999499,0.899999999995238,12.5999999999946,5.1999999999948,0.999999999995463,0.649999999995471,25.4999999999936,29.9999999999939,29.9999999999934,29.9999999999934,47.437499999993,149.999999999987,89.7374999999921,31.7624999999936,149.999999999987,137.249999999988,149.999999999987,149.999999999987,149.999999999989,149.999999999987,39.374999999993,139.912499999988,24.7499999999938,149.999999999988,131.999999999989,149.999999999988,149.999999999987,2429.99999999987,2708.59999999986,8.64019966684282e-10,381.464999999984,46.0560000000019,192.879999999994,1.77813319623965e-10,236.909999999992,246.266999999991,75.9780000000003,8.47500000000397,149.999999999996,526.398999999976,2.1600499167107e-10,20.0710000000033,61.9640000000011,190.049999999994,71.0460000000006,85.643000000069,23.8540000000031,909.799999999955,317.703999999987,691.979999999967,26.211000000003,1793.49999999991,118.486999999998,5.41600000000414,12.3780000000038,143.988999999997,0.575000000003902,128.561999999998,139.161999999997,476.574999999979,113.598999999998,532.619999999976,10.7430000000038,-11.2944590438161
900,199.999999818842,2379.59999667754,1849.79999758955,1186.79999843477,200.000002893542,1252.09999839261,1007.99999872307,2144.59999719034,200.000000153215,181.400237842635,622.399999084094,2375.99999670384,409.999999348761,1512.8561913484,213.749999746754,213.749999662535,213.749999677796,417.999848445474,213.749999623814,939.599998725217,213.749999707865,213.749999653306,213.749999631264,79.9999999243292,213.749999703531,213.749999762562,213.749999632907,663.599999181279,6778.99998761244,213.749999793235,580.0999992931,675.599998580876,50.099999939835,213.74999966729,213.749999938733,857.399998921414,213.749999660602,213.749999624002,213.749999618783,213.749999614191,213.749999648215,1173.49999849682,69.2549999441737,213.749999631528,103.499999834134,213.749999626414,33.7499998562592,1.74999987677867,0.900000203144666,12.599999867348,5.19999987235576,1.00000031048473,0.650000268770512,25.4999998435609,29.9999998513414,29.9999998386509,29.9999998382999,47.4374998293929,149.999999690534,89.737499810708,31.762499844772,149.999999678403,137.249999699233,149.99999967939,149.999999682131,149.999999720526,149.999999678384,39.3749998291436,139.912499697839,24.7499998489088,149.999999715349,131.999999719396,149.99999971293,149.99999968403,2429.99999682976,2708.59999645576,2.13584144148626e-05,366.96499961318,48.5900000402356,188.750999852252,4.4253475550704e-06,251.218999768448,238.907999784963,78.8979999995868,9.68600009228594,149.999999904219,532.917999390527,5.34014787945125e-06,25.4560000712601,71.1450000100513,201.788999834834,63.9410000197034,78.5640017094202,23.0760000743742,909.799998884916,306.955999693673,654.370999227581,24.3160000727215,1793.49999769934,123.957999939153,4.87400009941898,11.1410000903097,144.839999911144,0.516999557817126,131.641999928848,143.510999912928,498.717999436408,110.398999957341,566.737999345245,15.9680000839424,-11.2944405977231
1200,199.999999942901,2379.59999893138,1849.79999922566,1186.79999949681,200.000000882511,1252.0999994835,1007.99999958967,2144.59999909745,200.000000050077,181.400001641736,622.39999970495,2375.99999893986,409.999999789784,1247.15093934677,213.74999991932,213.749999892052,213.749999897034,417.999998755035,213.749999879428,939.599999589858,213.749999906827,213.749999889075,213.749999881881,79.999999978125,213.749999905317,213.749999924492,213.749999882343,663.599999736763,6778.99999613338,213.74999993443,580.099999772678,675.599999544597,50.0999999899461,213.749999893533,213.749999964464,857.399999653308,213.749999891308,213.74999987945,213.749999877747,213.749999876255,213.749999887317,1173.49999951696,69.2549999804455,213.749999881958,103.499999947066,213.749999880232,33.7499999537751,1.74999996117648,0.899999993322981,12.5999999572544,5.19999995893364,0.99999999634535,0.65000012458681,25.4999999497762,29.9999999523721,29.9999999482468,29.9999999481414,47.4374999453165,149.999999900763,89.7374999393952,31.7624999502171,149.999999896803,137.249999903508,149.999999897125,149.999999898008,149.999999910475,149.99999989679,39.3749999451974,139.912499903059,24.7499999515198,149.99999990881,131.999999910012,149.999999908029,149.999999898629,2429.99999898179,2708.59999886167,6.8207640424589e-06,352.464999881903,51.1230000117918,184.621999954208,1.41430565037126e-06,265.527999919359,231.549999933996,81.8189999985063,10.8970000298035,149.999999969124,539.436999801357,1.70849929759243e-06,30.8410000206787,80.3249999991592,213.526999941762,56.8370000093157,71.4850005496167,22.2980000245055,909.799999641802,296.207999906141,616.760999768045,22.4210000244508,1793.49999926111,129.428999977986,4.33200003227861,9.90300003026784,145.690999970981,0.459998894108386,134.721999975707,147.859999970048,520.859999809359,107.198999987564,600.855999774899,21.1920000249918,-11.2944531459334
1500,199.999999947426,2379.59999395777,1849.79999579428,1186.79999718654,200.000005753557,1252.09999717147,1007.99999774123,2144.59999510577,200.000000880699,181.40000113512,622.399998152519,2375.99999404268,409.999998566102,981.441604583551,213.749999762008,213.749999519993,213.749999563986,417.999997486633,213.749999408518,939.599997631025,213.749999650839,213.749999493674,213.749999429915,79.9999997665332,213.749999637109,213.74999980763,213.749999434479,663.599998521436,6778.99997375638,213.7499998932,580.099998712616,675.599996693158,50.0999998427596,213.74999953324,213.750000136753,857.399998076514,213.749999513935,213.749999408828,213.749999393586,213.749999380443,213.749999478473,1173.49999734845,69.2550000909786,213.749999430818,103.499999846164,213.749999415772,33.7499997951155,1.74999981015822,0.899999838144603,12.5999997928705,5.19999979677034,0.999999868683805,0.649999859456211,25.4999997459804,29.9999997759741,29.9999997391553,29.9999997380914,47.4374997403462,149.999999500566,89.7374997529909,31.7624997598095,149.999999465477,137.249999505574,149.99999946833,149.999999476315,149.999999586989,149.999999465459,39.3749997266288,139.912499505826,24.7499997604907,149.999999572095,131.999999555619,149.999999565147,149.999999481785,2429.99999451563,2708.59999387488,3.61848890406691e-05,337.964999369484,53.6570000224928,180.492999731108,7.51991571235067e-06,279.836999503029,224.190999630824,84.7389999506502,12.1080001247835,149.99999980104,545.954998891527,9.06929429334014e-06,36.2270000637048,89.5059999399905,225.26599962854,49.73200003184,64.4060029016307,21.5210000997252,909.799998055365,285.460999490105,579.150998815228,20.5270001022801,1793.49999602452,134.899999835669,3.79100013327308,8.66500013376051,146.541999808981,0.402000080021701,137.801999829021,152.208999795993,543.002998898306,103.99799990649,634.973998687176,26.4170000874275,-11.2944277184454
1800,199.999999990507,2379.59999882764,1849.79999918164,1186.79999945274,200.000001117685,1252.09999944957,1007.99999956047,2144.59999904768,200.000000173281,181.400034384581,622.39999964211,2375.999998842,409.999999724605,715.736251066744,213.749999954303,213.749999906921,213.749999915547,417.999994513111,213.749999885042,939.599999539522,213.74999993254,213.749999901782,213.74999988929,79.9999999521932,213.749999929927,213.749999963206,213.74999989015,663.599999712258,6778.99999478652,213.749999980095,580.099999749482,675.599999365825,50.0999999583997,213.749999909545,213.750000045895,857.399999625669,213.749999905758,213.749999885098,213.749999882136,213.749999879549,213.749999898794,1173.49999948401,69.2550000190259,213.749999889423,103.499999969683,213.749999886461,33.749999960305,1.74999996266615,0.900000011064815,12.5999999599384,5.19999996059254,1.00000002968537,0.650000021524136,25.4999999506187,29.9999999564538,29.9999999492637,29.9999999490711,47.4374999494903,149.999999902904,89.7374999520442,31.7624999532893,149.999999896028,137.249999903842,149.999999896588,149.999999898129,149.999999919825,149.999999896009,39.3749999468178,139.912499903875,24.7499999534269,149.999999916901,131.999999913592,149.999999915554,149.999999899208,2429.99999893277,2708.59999880803,7.00341047377151e-06,323.464999883778,56.1900000032603,176.363999949541,1.45987097965872e-06,294.145999896889,216.832999931456,87.6599999891722,13.3190000228747,149.999999961322,552.473999781368,1.75641403643567e-06,41.6120000098366,98.6869999842664,237.003999922452,42.627000009375,57.3280005655888,20.7430000193597,909.799999621569,274.712999905577,541.540999786256,18.6320000203495,1793.49999922638,140.370999965627,3.24900002618381,7.4270000256148,147.392999962489,0.344999946668486,140.881999965399,156.556999958396,565.1449997757,100.797999983304,669.091999729231,31.6410000143536,-11.2944529753406
2100,199.999999999976,2379.59999999948,1849.79999999963,1186.79999999976,200.000000000444,1252.09999999975,1007.9999999998,2144.59999999957,200.000000000032,181.400000001711,622.399999999856,2375.99999999949,409.999999999897,450.0249390575,213.749999999964,213.749999999949,213.749999999952,417.99999998546,213.749999999943,939.599999999802,213.749999999957,213.749999999948,213.749999999944,79.999999999987,213.749999999956,213.749999999966,213.749999999944,663.599999999873,6778.99999999805,213.749999999972,580.09999999989,675.599999999775,50.0999999999888,213.74999999995,213.749999999994,857.399999999833,213.749999999949,213.749999999943,213.749999999942,213.749999999941,213.749999999947,1173.49999999977,69.2549999999939,213.749999999944,103.499999999976,213.749999999943,33.7499999999784,1.74999999998115,0.900000000043837,12.5999999999799,5.19999999998055,1.0000000000675,0.65000000006442,25.4999999999761,29.9999999999775,29.9999999999754,29.9999999999753,47.4374999999742,149.999999999953,89.7374999999719,31.7624999999764,149.999999999951,137.249999999954,149.999999999951,149.999999999951,149.999999999958,149.999999999951,39.374999999974,139.912499999954,24.749999999977,149.999999999957,131.999999999957,149.999999999957,149.999999999952,2429.99999999951,2708.59999999945,3.22017967846477e-09,308.964999999952,58.7240000000037,172.23499999998,6.70929978241475e-10,308.454999999952,209.473999999973,90.5799999999971,14.5300000000128,149.999999999985,558.9929999999,8.06466005087714e-10,46.9970000000061,107.867999999994,248.742999999964,35.5230000000085,50.2490000002643,19.9660000000117,909.799999999828,263.964999999961,503.931999999912,16.7380000000123,1793.49999999965,145.841999999986,2.70800000001574,6.18900000001454,148.243999999985,0.286999999801837,143.961999999986,160.905999999983,587.287999999895,97.5979999999957,703.209999999871,36.8660000000082,-11.2944590417726
2400,199.999998671964,2379.59998442214,1849.79998895592,1186.79999281592,200.00000801071,1252.09999264233,1007.99999416011,2144.5999871227,199.999998447987,181.400000931467,622.399995620089,2375.99998460941,409.999996782668,200.000061856003,213.749998517179,213.749998337563,213.749998377038,402.317822115066,213.749998223679,939.599994101883,213.749998446325,213.749998312754,213.749998247604,79.9999996723437,213.749998436814,213.74999854424,213.749998252025,663.599996262917,6778.99966799352,213.749998581791,580.099996776349,675.599990497336,50.0999997599034,213.749998350048,213.749998639429,857.399995069861,213.749998331913,213.749998224002,213.749998207357,213.749998192219,213.749998297533,1173.49999312058,69.254999454687,213.749998248113,103.499999079162,213.74999823165,33.7499993043821,1.74999942485017,0.899999474354306,12.5999993742895,5.19999940181375,0.999999508128692,0.649999543057138,25.4999992714389,29.9999992922671,29.9999992475602,29.9999992464283,47.437499190034,149.999998554123,89.7374990494867,31.7624992671787,149.999998511294,137.249998603166,149.999998514857,149.999998524446,149.999998650921,149.999998511081,39.3749992009346,139.912498594268,24.7499992916879,149.999998635048,131.999998680612,149.999998627661,149.999998531249,2429.99998546691,2708.59998374954,9.54103057893008e-05,294.464998687988,61.2570001241331,168.104999466285,1.99968789971194e-05,322.763998513648,202.115999256796,93.5009999257499,15.7410004036486,149.999999577787,565.511997018481,2.39794751166755e-05,52.3830001786496,117.047999780687,260.480998897258,28.4180003258107,43.1700079240755,19.1880003823874,909.799994897953,253.216998942019,466.32199762941,14.8430004093208,1793.49998945497,151.313999569713,2.1660004874018,4.95100047366701,149.095999583373,0.229999819888571,147.041999596031,165.254999483849,609.429996747971,94.3979999202294,737.327995960195,42.0910002418849,-11.2943761758601
2700,199.999999917201,2379.59999898607,1849.7999992583,1186.79999952404,200.00000071999,1252.09999950728,1007.99999960953,2144.5999991348,199.999999973078,181.400000731463,622.399999731564,2375.99999899399,409.99999981422,200.000001171186,213.749999901831,213.749999886162,213.749999889096,188.100000548973,213.749999878549,939.599999616871,213.749999894796,213.749999884403,213.749999880058,79.9999999864119,213.749999893945,213.749999904793,213.749999880348,663.59999975198,6727.50826731472,213.749999910195,580.099999786685,675.599996599287,50.0999999938526,213.749999887066,213.74999993126,857.399999671361,213.749999885758,213.749999878568,213.749999877529,213.749999876607,213.749999883361,1173.49999953971,69.2549999636804,213.749999880095,103.499999936588,213.749999879048,33.7499999516472,1.74999996044662,0.899999961642092,12.5999999569351,5.19999995901916,0.999999962577074,0.650000004655416,25.4999999502387,29.9999999511816,29.9999999485945,29.9999999485292,47.4374999442211,149.999999901298,89.7374999341673,31.7624999495997,149.999999898818,137.249999904887,149.999999899021,149.999999899572,149.999999907281,149.999999898807,39.374999945323,139.912499904214,24.7499999514404,149.999999906259,131.999999909719,149.999999905789,149.999999899964,2429.99999902094,2708.59999890494,6.41088604425022e-06,279.964999919069,63.7910000090264,163.975999967337,1.34769866377837e-06,337.072999895303,194.757999954528,96.4209999954505,16.9520000285011,149.999999973153,572.030999797526,1.61271529464102e-06,57.7680000115317,126.228999983045,272.219999922291,21.3140000266917,36.0910005378826,18.4100000278961,909.799999656965,242.469999934672,428.711999857167,12.948000030169,1793.49999928922,156.78499997033,1.62500003504654,3.71400003405702,149.946999973176,0.171999138901468,150.121999973103,169.603999964996,631.572999772747,91.1969999976244,771.44599971454,47.3150000158798,-11.2944534701882
3000,199.999999994747,2379.59999994603,1849.79999995966,1186.79999997443,200.00000003424,1252.09999997329,1007.99999997887,2144.59999995292,199.999999996913,181.400000016086,622.399999986421,2375.99999994626,409.999999991169,200.000000490557,213.749999994061,213.749999993473,213.749999993584,188.100000138352,213.749999993186,939.599999979749,213.749999993781,213.7499999934,213.749999993241,79.9999999995512,213.749999993767,213.749999994182,213.749999993256,663.599999986687,6461.80092824446,213.749999994384,580.099999988588,675.599999981603,50.1000000000617,213.749999993506,213.749999995218,857.399999982274,213.74999999346,213.749999993192,213.74999999316,213.749999993122,213.749999993369,1173.49999997507,69.25499999747,213.749999993238,103.499999996161,213.749999993209,33.7499999972323,1.74999999778924,0.900000001499324,12.5999999975763,5.1999999977086,1.00000000269439,0.650000002197545,25.4999999972329,29.9999999972328,29.9999999971383,29.9999999971349,47.4374999968469,149.9999999945,89.7374999961619,31.7624999971622,149.99999999441,137.249999994728,149.999999994417,149.999999994439,149.999999994723,149.99999999441,39.3749999969481,139.912499994684,24.749999997283,149.999999994687,131.999999994948,149.999999994667,149.999999994453,2429.99999994659,2708.59999994025,3.48939011018956e-07,265.464999996011,66.3240000005434,159.846999998417,7.36211092089434e-08,351.381999994052,187.398999997788,99.3419999997932,18.1630000016261,149.99999999864,578.548999988876,8.78145556271193e-08,63.1540000006193,135.409999998977,283.957999995594,14.2090000017267,29.0130000296011,17.6330000016403,909.799999981334,231.721999996778,391.101999993147,11.054000001785,1793.4999999612,162.255999998361,1.08299999624142,2.47600000196863,150.797999998622,0.114999985831965,153.201999998567,173.951999998094,653.714999987164,87.997000000051,805.563999983714,52.5400000008599,-11.294458740835
