3600,13234.03,9829.264,756.83,4066.32,6800.86,1457.72,3426.2,1076.26
7200,12963.37,9514.392,739.41,4035.62,6604.81,1382.94,3332.63,1049.21
10800,12907.18,9449.72,735.46,4028.22,6558.75,1357.15,3289.8,1040.12
14400,13142.92,9710.448,747.76,4037.28,6713.68,1395.46,3328.67,1048.31
18000,13452.37,10164.12,773.38,4089.48,7049.73,1487.48,3441.34,1083.99
21600,13580.97,10441.336,786.89,4105.28,7252.16,1557.94,3487.2,1116.47
25200,14138.87,11057.592,826.83,4126.01,7417.44,1634.17,3657.58,1156.77
28800,14992.38,11941.296,876.45,4190.34,7601.99,1756.4,3909.13,1218.15
32400,16005.63,12991.12,932.57,4256.71,7742.06,1885.3,4217.66,1281.07
36000,16856.88,14070.696,999.97,4388.34,7903.68,2017.02,4460.06,1361.03
39600,17271.3,14984.224,1051.18,4483.37,8035.86,2121.5,4681.19,1422.59
43200,17229.95,15811.624,1078.91,4585.89,8251.95,2217.82,4909.28,1473.61
46800,16907.48,16375.696,1101.03,4668.83,8586.32,2263.81,5061.49,1509.29
50400,16788.25,16874.072,1140.96,4732.41,9004.72,2266.87,5130.44,1528.85
54000,16725.66,17076.416,1154.79,4763.21,9316.14,2299.3,5074.71,1543.25
57600,16661.79,16945.128,1114.59,4765.44,9520.95,2268.5,4976.97,1575.35
61200,16386.96,16367.688,1062.84,4732.99,9491.12,2219.29,4748.49,1584.44
64800,16014.66,15440.72,1018.55,4678.46,9223.41,2163.25,4529.83,1552.98
68400,15810.52,14719.312,990.8,4602.44,9026.14,2084.6,4440.97,1475.95
72000,15408.06,14033.368,959.22,4539.33,8745.39,2011.67,4317.83,1428.15
75600,14677.12,13048.336,894.14,4417.13,8232.74,1854.41,4081.98,1344.23
79200,13831.87,12029.896,834.02,4301.09,7614.97,1681.43,3812.65,1252.46
82800,13049.27,11086.264,789.27,4216.69,7050.03,1548.4,3554.74,1185.44
86400,12507.1,10373.616,754.72,4139.54,6662.3,1484.28,3353.42,1129.19
90000,12164.41,9900.08,732.02,4089.21,6402.39,1413.83,3228.91,1097.56
93600,12011.27,9606.672,718.96,4052.3,6271.86,1383.73,3148.18,1076.01
