3600,24.9675152182005,24.967515218545,24.967515212365,24.967515214595,24.9675152175281,24.9675152221594,24.9675152220642,24.967515214595
7200,24.9675151761348,24.9675151808728,24.9675151720017,24.9675151777703,24.9675151794059,24.967515184025,24.9675151833201,24.9675151777703
10800,24.9675151590272,24.9675151676657,24.9675151529041,24.967515159252,24.9675151637489,24.9675151676059,24.9675151678208,24.967515159252
14400,24.9675151263801,24.9675151391055,24.9675151205555,24.9675151286004,24.9675151338446,24.9675151373261,24.9675151381153,24.9675151286004
18000,22.4257511611793,22.425751176783,22.4257511555283,22.4257511641634,22.4257511700542,22.4257511727472,22.4257511726618,22.4257511641634
21600,22.4257509169741,22.4257509302388,22.4257509106577,22.4257509177206,22.4257509238017,22.4257509268879,22.4257509270359,22.4257509177206
25200,22.4257509047809,22.4257509167226,22.4257508972024,22.4257509050504,22.4257509106895,22.4257509136189,22.4257509132117,22.4257509050504
28800,24.9675151627061,24.9675151695247,24.9675151568883,24.9675151617929,24.9675151663414,24.9675151708146,24.9675151718132,24.9675151617929
32400,24.9675153791322,24.9675153772638,24.9675153740481,24.9675153734322,24.9675153766706,24.967515381663,24.9675153819173,24.9675153734322
36000,26.4573569962358,26.4573569919406,26.45735698775,26.4573569884794,26.4573569911257,26.457356996833,26.4573569969021,26.4573569884794
39600,28.5177584160156,28.5177584162101,28.517758409617,28.5177584157168,28.5177584165772,28.5177584233288,28.517758422988,28.5177584157168
43200,30.938358218014,30.9383582180622,30.9383582106469,30.938358218143,30.9383582186577,30.9383582261716,30.9383582254412,30.938358218143
46800,33.7713052572092,33.7713052586643,33.7713052522281,33.7713052590831,33.771305258862,33.7713052673166,33.7713052663268,33.7713052590831
50400,35.7073246902909,35.7073246927124,35.7073246864349,35.7073246921206,35.7073246924014,35.7073247017361,35.7073247019558,35.7073246921206
54000,38.916758319076,38.9167583220414,38.9167583153493,38.9167583213484,38.9167583217939,38.9167583333384,38.9167583361452,38.9167583213484
57600,39.3555972779971,39.3555972827911,39.3555972738706,39.3555972830233,39.3555972825202,39.355597294479,39.3555972975333,39.3555972830233
61200,39.3555972567209,39.3555972617114,39.3555972521283,39.3555972616579,39.3555972615459,39.3555972729759,39.3555972750843,39.3555972616579
